605,10,820                                                                                                                                                                                                                                                            
606,9,820                                                                                                                                                                                                                                                            
607,40,820                                                                                                                                                                                                                                                            
608,27,820                                                                                                                                                                                                                                                            
609,11,820                                                                                                                                                                                                                                                            
610,11,820                                                                                                                                                                                                                                                            
611,16,820                                                                                                                                                                                                                                                            
612,17,820                                                                                                                                                                                                                                                            
613,18,820                                                                                                                                                                                                                                                            
614,18,820                                                                                                                                                                                                                                                            
615,6,820                                                                                                                                                                                                                                                            
616,2,820                                                                                                                                                                                                                                                            
617,9,820                                                                                                                                                                                                                                                            
618,13,820                                                                                                                                                                                                                                                            
619,14,820                                                                                                                                                                                                                                                            
620,14,820                                                                                                                                                                                                                                                            
621,18,820                                                                                                                                                                                                                                                            
622,3,820                                                                                                                                                                                                                                                            
623,6,820                                                                                                                                                                                                                                                            
624,5,820                                                                                                                                                                                                                                                            
625,5,820                                                                                                                                                                                                                                                            
626,3,820                                                                                                                                                                                                                                                            
627,2,820                                                                                                                                                                                                                                                            
628,6,820                                                                                                                                                                                                                                                            
629,26,820                                                                                                                                                                                                                                                            
630,30,820                                                                                                                                                                                                                                                            
631,36,820                                                                                                                                                                                                                                                            
632,23,820                                                                                                                                                                                                                                                            
633,23,820                                                                                                                                                                                                                                                            
634,2,820                                                                                                                                                                                                                                                            
635,2,820                                                                                                                                                                                                                                                            
636,11,820                                                                                                                                                                                                                                                            
637,10,820                                                                                                                                                                                                                                                            
638,5,820                                                                                                                                                                                                                                                            
639,15,820                                                                                                                                                                                                                                                            
640,7,820                                                                                                                                                                                                                                                            
641,12,820                                                                                                                                                                                                                                                            
642,7,820                                                                                                                                                                                                                                                            
643,7,820                                                                                                                                                                                                                                                            
644,14,820                                                                                                                                                                                                                                                            
645,3,820                                                                                                                                                                                                                                                            
646,2,820                                                                                                                                                                                                                                                            
647,6,820                                                                                                                                                                                                                                                            
648,14,820                                                                                                                                                                                                                                                            
649,13,820                                                                                                                                                                                                                                                            
650,2,820                                                                                                                                                                                                                                                            
651,2,820                                                                                                                                                                                                                                                            
652,11,820                                                                                                                                                                                                                                                            
653,13,820                                                                                                                                                                                                                                                            
654,16,820                                                                                                                                                                                                                                                            
655,17,820                                                                                                                                                                                                                                                            
656,8,820                                                                                                                                                                                                                                                            
657,45,820                                                                                                                                                                                                                                                            
720,7,820                                                                                                                                                                                                                                                            
721,10,820                                                                                                                                                                                                                                                            
722,3,820                                                                                                                                                                                                                                                            
723,96,820                                                                                                                                                                                                                                                            
658,4,820                                                                                                                                                                                                                                                            
659,27,820                                                                                                                                                                                                                                                            
660,4,820                                                                                                                                                                                                                                                            
661,4,820                                                                                                                                                                                                                                                            
662,18,820                                                                                                                                                                                                                                                            
663,6,820                                                                                                                                                                                                                                                            
664,2,820                                                                                                                                                                                                                                                            
665,34,820                                                                                                                                                                                                                                                            
666,29,820                                                                                                                                                                                                                                                            
667,33,820                                                                                                                                                                                                                                                            
668,31,820                                                                                                                                                                                                                                                            
669,33,820                                                                                                                                                                                                                                                            
670,21,820                                                                                                                                                                                                                                                            
671,2,820                                                                                                                                                                                                                                                            
672,26,820                                                                                                                                                                                                                                                            
673,27,820                                                                                                                                                                                                                                                            
674,27,820                                                                                                                                                                                                                                                            
675,20,820                                                                                                                                                                                                                                                            
676,32,820                                                                                                                                                                                                                                                            
677,27,820                                                                                                                                                                                                                                                            
678,2,820                                                                                                                                                                                                                                                            
679,4,820                                                                                                                                                                                                                                                            
680,103,820                                                                                                                                                                                                                                                            
681,2,820                                                                                                                                                                                                                                                            
682,3,820                                                                                                                                                                                                                                                            
683,12,820                                                                                                                                                                                                                                                            
684,17,820                                                                                                                                                                                                                                                            
685,30,820                                                                                                                                                                                                                                                            
686,2,820                                                                                                                                                                                                                                                            
687,82,820                                                                                                                                                                                                                                                            
688,7,820                                                                                                                                                                                                                                                            
689,31,820                                                                                                                                                                                                                                                            
690,26,820                                                                                                                                                                                                                                                            
691,9,820                                                                                                                                                                                                                                                            
692,29,820                                                                                                                                                                                                                                                            
693,29,820                                                                                                                                                                                                                                                            
694,38,820                                                                                                                                                                                                                                                            
695,17,820                                                                                                                                                                                                                                                            
696,35,820                                                                                                                                                                                                                                                            
697,66,820                                                                                                                                                                                                                                                            
698,68,820                                                                                                                                                                                                                                                            
699,99,820                                                                                                                                                                                                                                                            
700,9,820                                                                                                                                                                                                                                                            
701,5,820                                                                                                                                                                                                                                                            
702,32,820                                                                                                                                                                                                                                                            
703,31,820                                                                                                                                                                                                                                                            
704,4,820                                                                                                                                                                                                                                                            
705,4,820                                                                                                                                                                                                                                                            
706,8,820                                                                                                                                                                                                                                                            
707,121,820                                                                                                                                                                                                                                                            
708,72,820                                                                                                                                                                                                                                                            
709,95,820                                                                                                                                                                                                                                                            
710,95,820                                                                                                                                                                                                                                                            
711,53,820                                                                                                                                                                                                                                                            
712,49,820                                                                                                                                                                                                                                                            
713,20,820                                                                                                                                                                                                                                                            
714,34,820                                                                                                                                                                                                                                                            
715,5,820                                                                                                                                                                                                                                                            
716,20,820                                                                                                                                                                                                                                                            
717,2,820                                                                                                                                                                                                                                                            
718,30,820                                                                                                                                                                                                                                                            
719,62,820                                                                                                                                                                                                                                                            
724,2,820                                                                                                                                                                                                                                                            
725,83,820                                                                                                                                                                                                                                                            
726,11,820                                                                                                                                                                                                                                                            
727,5,820                                                                                                                                                                                                                                                            
728,27,820                                                                                                                                                                                                                                                            
729,2,820                                                                                                                                                                                                                                                            
730,4,820                                                                                                                                                                                                                                                            
731,53,820                                                                                                                                                                                                                                                            
732,78,820                                                                                                                                                                                                                                                            
733,104,820                                                                                                                                                                                                                                                            
734,39,820                                                                                                                                                                                                                                                            
735,3,820                                                                                                                                                                                                                                                            
736,3,820                                                                                                                                                                                                                                                            
737,6,820                                                                                                                                                                                                                                                            
738,11,820                                                                                                                                                                                                                                                            
739,9,820                                                                                                                                                                                                                                                            
740,20,820                                                                                                                                                                                                                                                            
741,15,820                                                                                                                                                                                                                                                            
742,16,820                                                                                                                                                                                                                                                            
743,59,820                                                                                                                                                                                                                                                            
744,10,820                                                                                                                                                                                                                                                            
745,5,820                                                                                                                                                                                                                                                            
746,16,820                                                                                                                                                                                                                                                            
747,4,820                                                                                                                                                                                                                                                            
748,43,820                                                                                                                                                                                                                                                            
749,11,820                                                                                                                                                                                                                                                            
750,12,820                                                                                                                                                                                                                                                            
751,8,820                                                                                                                                                                                                                                                            
752,6,820                                                                                                                                                                                                                                                            
753,4,820                                                                                                                                                                                                                                                            
754,9,820                                                                                                                                                                                                                                                            
755,12,820                                                                                                                                                                                                                                                            
756,22,820                                                                                                                                                                                                                                                            
757,14,820                                                                                                                                                                                                                                                            
758,17,820                                                                                                                                                                                                                                                            
759,5,820                                                                                                                                                                                                                                                            
760,49,820                                                                                                                                                                                                                                                            
761,8,820                                                                                                                                                                                                                                                            
762,2,820                                                                                                                                                                                                                                                            
763,12,820                                                                                                                                                                                                                                                            
764,2,820                                                                                                                                                                                                                                                            
765,3,820                                                                                                                                                                                                                                                            
766,2,820                                                                                                                                                                                                                                                            
767,12,820                                                                                                                                                                                                                                                            
768,7,820                                                                                                                                                                                                                                                            
769,7,820                                                                                                                                                                                                                                                            
770,7,820                                                                                                                                                                                                                                                            
771,17,820                                                                                                                                                                                                                                                            
772,6,820                                                                                                                                                                                                                                                            
773,21,820                                                                                                                                                                                                                                                            
774,9,820                                                                                                                                                                                                                                                            
775,50,820                                                                                                                                                                                                                                                            
776,4,820                                                                                                                                                                                                                                                            
